"repo_name","author_name","author_date","commit_message"
"v2ray/v2ray-core","DarienRaymond","12/05/2017","Merge pull request #758 from sunshineplan/master

完善HTTP基本认证"
"v2ray/v2ray-core","Darien Raymond","12/05/2017","fix kcp write"
"v2ray/v2ray-core","Darien Raymond","12/05/2017","add env variable for config file"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","merge address writing"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","update http header test"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","more interface test"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","implement WriteMultiBuffer"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","cleanup"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","simplify kcp interface"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","fix lint warnings"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","2k buffer should be enough"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","cleanup kcp"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","simplify auth reader"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","move daemon to ext"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","remove old error generator"
"v2ray/v2ray-core","sunshineplan","12/03/2017","update http connect test"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","move error generator to common"
"v2ray/v2ray-core","Darien Raymond","12/03/2017","gofmt"
"v2ray/v2ray-core","sunshineplan","12/02/2017","完善HTTP基本认证"
"v2ray/v2ray-core","sunshineplan","12/02/2017","Merge pull request #2 from v2ray/master

Update"
"v2ray/v2ray-core","Darien Raymond","12/02/2017","simplify chunk stream reader"
"v2ray/v2ray-core","Darien Raymond","12/01/2017","update vscode config"
"v2ray/v2ray-core","Darien Raymond","12/01/2017","remove unused files"
"v2ray/v2ray-core","DarienRaymond","12/01/2017","Update ISSUE_TEMPLATE"
"v2ray/v2ray-core","DarienRaymond","12/01/2017","Update ISSUE_TEMPLATE"
"v2ray/v2ray-core","Darien Raymond","12/01/2017","install dbus for scheduled shutdown"
"v2ray/v2ray-core","Darien Raymond","12/01/2017","remove struct scoped context"
"v2ray/v2ray-core","Darien Raymond","11/30/2017","move ctx into function"
"v2ray/v2ray-core","Darien Raymond","11/30/2017","chacha20 confermance test"
"v2ray/v2ray-core","Darien Raymond","11/30/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","11/30/2017","update version"
"v2ray/v2ray-core","Darien Raymond","11/30/2017","comments"
"v2ray/v2ray-core","Darien Raymond","11/29/2017","lazy init of authenticator"
"v2ray/v2ray-core","Darien Raymond","11/29/2017","fix lint warnings"
"v2ray/v2ray-core","Darien Raymond","11/29/2017","support none cipher in shadowsocks"
"v2ray/v2ray-core","Darien Raymond","11/28/2017","generalized event handler"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","fix proto merging logic"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","fix error message"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","rename interfaces"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","customizable policy"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","update link"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","update format"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","update support file"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","support file"
"v2ray/v2ray-core","DarienRaymond","11/27/2017","Create CODE_OF_CONDUCT.md"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","lazy init of authenticator"
"v2ray/v2ray-core","Darien Raymond","11/27/2017","fix aes cfb decode packet. fix #739"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","fix aead udp"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","more aead test cases"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","fix aead reader and writer"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","fix chunk parser for ss aead"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","allow nil additional data generator"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","add ss submodules for testing"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","warn user when http proxy is not finished properly"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","update http connect test"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","fix lint warnings"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","handle data first and then error"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","more time for vmess none"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","fix #739"
"v2ray/v2ray-core","Darien Raymond","11/26/2017","refine aead check on server"
"v2ray/v2ray-core","Darien Raymond","11/25/2017","fix check of AEAD cipher"
"v2ray/v2ray-core","Darien Raymond","11/25/2017","handle AEAD cipher"
"v2ray/v2ray-core","Darien Raymond","11/25/2017","implementation for Shadowsocks AEAD"
"v2ray/v2ray-core","Darien Raymond","11/25/2017","cleanup"
"v2ray/v2ray-core","Darien Raymond","11/25/2017","merge noOpBytesWriter into noOpWriter"
"v2ray/v2ray-core","Darien Raymond","11/25/2017","refactor"
"v2ray/v2ray-core","Darien Raymond","11/25/2017","read directly from underlying buffered reader in mux"
"v2ray/v2ray-core","Darien Raymond","11/24/2017","prevent using net.Conn.WriteTo()"
"v2ray/v2ray-core","Darien Raymond","11/24/2017","handle read with data and error at same time"
"v2ray/v2ray-core","Darien Raymond","11/24/2017","remove unnecessary links"
"v2ray/v2ray-core","Darien Raymond","11/24/2017","update issue template"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","fix lint warnings"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","enable pading for cfb"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","enable command mux"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","cancel immediately when timeout = 0"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","more test cases"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","remove vpndialer from core. will be added through plugin"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","comments"
"v2ray/v2ray-core","Darien Raymond","11/23/2017","exit immediately on error"
"v2ray/v2ray-core","Darien Raymond","11/22/2017","fix lint warning"
"v2ray/v2ray-core","Darien Raymond","11/22/2017","comments"
"v2ray/v2ray-core","Darien Raymond","11/22/2017","load plugin only in linux"
"v2ray/v2ray-core","Darien Raymond","11/22/2017","prototype for plugins"
"v2ray/v2ray-core","Darien Raymond","11/22/2017","credits in readme"
"v2ray/v2ray-core","Darien Raymond","11/21/2017","use all buffers"
"v2ray/v2ray-core","Darien Raymond","11/21/2017","special handling for IPv6 from URL"
"v2ray/v2ray-core","Darien Raymond","11/21/2017","comments"
"v2ray/v2ray-core","Darien Raymond","11/21/2017","comments"
"v2ray/v2ray-core","Darien Raymond","11/21/2017","cleanup"
"v2ray/v2ray-core","Darien Raymond","11/20/2017","fix broken test"
"v2ray/v2ray-core","Darien Raymond","11/20/2017","cleanup"
"v2ray/v2ray-core","Darien Raymond","11/20/2017","remove check for ReaderFrom on underlying writer, as it may be badly implemented."
"v2ray/v2ray-core","Darien Raymond","11/19/2017","remove json parser from core"
"v2ray/v2ray-core","Darien Raymond","11/19/2017","refactor"
"v2ray/v2ray-core","Darien Raymond","11/19/2017","Merge branch 'master' of https://github.com/v2ray/v2ray-core"
"v2ray/v2ray-core","DarienRaymond","11/19/2017","Merge pull request #716 from IbarakiKasen/master

Fix typo, fix #715"
"v2ray/v2ray-core","Darien Raymond","11/19/2017","send IPv6 query only to supported server."
"v2ray/v2ray-core","IbarakiKasen","11/19/2017","Fix typo, fix #715"
"v2ray/v2ray-core","Darien Raymond","11/18/2017","handle truncated DNS messages. fix #713"
"v2ray/v2ray-core","Darien Raymond","11/18/2017","require proxy auth when not set. fix #712"
"v2ray/v2ray-core","Darien Raymond","11/18/2017","fix length check in auth reader"
"v2ray/v2ray-core","Darien Raymond","11/17/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","11/17/2017","fix lint warning"
"v2ray/v2ray-core","Darien Raymond","11/17/2017","force reader to be nil"
"v2ray/v2ray-core","Darien Raymond","11/17/2017","redo http upload performance"
"v2ray/v2ray-core","Darien Raymond","11/17/2017","test case for http post and connect"
"v2ray/v2ray-core","Darien Raymond","11/17/2017","reallocate in for loop"
"v2ray/v2ray-core","Darien Raymond","11/17/2017","remove debug info"
"v2ray/v2ray-core","Darien Raymond","11/17/2017","Revert ""improve performance for http upload""

This reverts commit cddf74334df985ee7ca19978c72b6357c43efae8."
"v2ray/v2ray-core","Darien Raymond","11/17/2017","update"
"v2ray/v2ray-core","Darien Raymond","11/16/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","11/16/2017","actually run v2ctl"
"v2ray/v2ray-core","Darien Raymond","11/16/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","11/16/2017","remove unused function"
"v2ray/v2ray-core","Darien Raymond","11/16/2017","always allocate buffer in Write"
"v2ray/v2ray-core","Darien Raymond","11/16/2017","reduce buffer size in websocket"
"v2ray/v2ray-core","Darien Raymond","11/16/2017","retrieve the root cause of the error"
"v2ray/v2ray-core","Darien Raymond","11/16/2017","improve performance for http upload"
"v2ray/v2ray-core","Darien Raymond","11/15/2017","flush when not buffered"
"v2ray/v2ray-core","Darien Raymond","11/15/2017","fix lint warnings"
"v2ray/v2ray-core","Darien Raymond","11/15/2017","use ip if already resolved"
"v2ray/v2ray-core","Darien Raymond","11/15/2017","resolve to ip on demand"
"v2ray/v2ray-core","Darien Raymond","11/15/2017","make sure writer not buffered"
"v2ray/v2ray-core","Darien Raymond","11/15/2017","log err for SetReadDeadline(). fix #707"
"v2ray/v2ray-core","Darien Raymond","11/14/2017","clean up dns package"
"v2ray/v2ray-core","Darien Raymond","11/14/2017","move port allocation to udp package"
"v2ray/v2ray-core","Darien Raymond","11/11/2017","use external config converter first, and then fallback to the internal one"
"v2ray/v2ray-core","Darien Raymond","11/11/2017","allow normalized env name for asset location. fix #702"
"v2ray/v2ray-core","DarienRaymond","11/10/2017","Merge pull request #700 from ToutyRater/patch-1

typo"
"v2ray/v2ray-core","ToutyRater","11/10/2017","typo"
"v2ray/v2ray-core","Darien Raymond","11/09/2017","allow release script to access cloud storage"
"v2ray/v2ray-core","Darien Raymond","11/09/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","11/09/2017","cleanup buffer usage"
"v2ray/v2ray-core","Darien Raymond","11/09/2017","close http server properly"
"v2ray/v2ray-core","Darien Raymond","11/08/2017","cleanup MultiBuffer"
"v2ray/v2ray-core","Darien Raymond","11/08/2017","avoid writing empty payload in bytesToBufferWriter"
"v2ray/v2ray-core","Darien Raymond","11/08/2017","ensure buffer is completely filled in"
"v2ray/v2ray-core","Darien Raymond","11/08/2017","fast read on first packet"
"v2ray/v2ray-core","Darien Raymond","11/08/2017","update arch values"
"v2ray/v2ray-core","Darien Raymond","11/08/2017","comments"
"v2ray/v2ray-core","Darien Raymond","11/08/2017","cleanup"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","update geosite data"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","release buffer on error"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","remove use of KeepAlive"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","release buffer on error"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","fix buffer leak"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","test case for geoip:cn"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","put systemd unit file into /etc/systemd/system. fix #623"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","comments"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","fix lint warnings"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","fix lint warning"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","safe release buffer"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","fix buffer leak in multi buffer"
"v2ray/v2ray-core","Darien Raymond","11/07/2017","fix buffer leak in crypto io"
"v2ray/v2ray-core","Darien Raymond","11/06/2017","comments"
"v2ray/v2ray-core","Darien Raymond","11/06/2017","cachable domain matcher: step 2"
"v2ray/v2ray-core","Darien Raymond","11/06/2017","cachable domain matcher, step 1"
"v2ray/v2ray-core","Darien Raymond","11/06/2017","get asset location on demand"
"v2ray/v2ray-core","Darien Raymond","11/05/2017","banchmark IPNetTable"
"v2ray/v2ray-core","DarienRaymond","11/05/2017","Merge pull request #685 from valture/ua-leak

Prevent UA from being set to golang's default ones"
"v2ray/v2ray-core","Darien Raymond","11/05/2017","http proxy in transparent mode"
"v2ray/v2ray-core","Valture","11/05/2017","add test for UA header"
"v2ray/v2ray-core","Valture","11/05/2017","Prevent UA from being set to golang's default ones

Go automatically sets HTTP header `User-Agent' to `Go-http-client/1.1'
if it hasn't been set before, which in some cases breaks the
transparency of proxy.

Such behavior can be prevented by setting it to an empty string."
"v2ray/v2ray-core","Darien Raymond","11/05/2017","exit on mandatory files only"
"v2ray/v2ray-core","Darien Raymond","11/05/2017","geosite data"
"v2ray/v2ray-core","Darien Raymond","11/05/2017","proto def for geosite"
"v2ray/v2ray-core","Darien Raymond","11/05/2017","remove chinaips"
"v2ray/v2ray-core","Darien Raymond","11/05/2017","fix cidr parsing for non-normalized ips"
"v2ray/v2ray-core","Darien Raymond","11/05/2017","update README"
"v2ray/v2ray-core","Darien Raymond","11/04/2017","get asset location"
"v2ray/v2ray-core","Darien Raymond","11/04/2017","allow fast close on UDP session. fix #682"
"v2ray/v2ray-core","Darien Raymond","11/04/2017","Revert ""check request.Host instead of request.URL.Host. fix #681""

This reverts commit ba16987a07a1ecae330d5e7bcc19f8f613e9c070."
"v2ray/v2ray-core","Darien Raymond","11/04/2017","fix typo"
"v2ray/v2ray-core","Darien Raymond","11/04/2017","DiscardBytes"
"v2ray/v2ray-core","Darien Raymond","11/04/2017","get rid off ioutil"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","check request.Host instead of request.URL.Host. fix #681"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","remove unused lines"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","upload docker files to gcs"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","install more files"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","update"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","update release ci"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","build with golang 1.9.2"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","use go 1.9.2"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","fix length calculation in bufferToBytesReader.WriteTo"
"v2ray/v2ray-core","Darien Raymond","11/03/2017","fix http port parsing"
"v2ray/v2ray-core","Darien Raymond","11/02/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","11/02/2017","update config file using new syntax"
"v2ray/v2ray-core","Darien Raymond","11/02/2017","add geoip data"
"v2ray/v2ray-core","Darien Raymond","11/02/2017","protobuf for geoip"
"v2ray/v2ray-core","Darien Raymond","10/30/2017","default security to auto"
"v2ray/v2ray-core","Darien Raymond","10/30/2017","comments"
"v2ray/v2ray-core","Darien Raymond","10/29/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","10/28/2017","refactor"
"v2ray/v2ray-core","Darien Raymond","10/28/2017","fix http basic auth. fix #659"
"v2ray/v2ray-core","Darien Raymond","10/27/2017","rewrite vmess encoding using buf"
"v2ray/v2ray-core","Darien Raymond","10/27/2017","fix udp in transparent proxy"
"v2ray/v2ray-core","Darien Raymond","10/27/2017","simplify metadata reader"
"v2ray/v2ray-core","Darien Raymond","10/27/2017","reduce memory allocation in mux"
"v2ray/v2ray-core","Darien Raymond","10/26/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","10/26/2017","format code"
"v2ray/v2ray-core","Darien Raymond","10/26/2017","basic auth in http server"
"v2ray/v2ray-core","Darien Raymond","10/26/2017","cleanup"
"v2ray/v2ray-core","DarienRaymond","10/26/2017","Merge pull request #651 from v2ray/udpfollow

Added UDP TPROXY Transmit Support"
"v2ray/v2ray-core","Darien Raymond","10/26/2017","install 7z for compression"
"v2ray/v2ray-core","Darien Raymond","10/26/2017","fix #643"
"v2ray/v2ray-core","Darien Raymond","10/25/2017","disable encrypted zip files"
"v2ray/v2ray-core","Darien Raymond","10/24/2017","release encrypted zip files"
"v2ray/v2ray-core","Darien Raymond","10/24/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","10/24/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","10/24/2017","refactor"
